tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,3,Random,46,0,7,54.95,mastery,15.34,75.656
a,3,Random,47,0,8,69.8,mastery,15.188,75.534
a,3,Random,48,0,16,73.6,mastery,15.204,75.495
a,3,Random,49,1,9,50.65,mastery,15.08,74.998
a,3,SARSA,0,0,35,62.75,timeout,35.0,62.75
a,3,SARSA,1,0,20,186.0,mastery,27.5,124.375
a,3,SARSA,2,0,5,59.25,mastery,20.0,102.667
a,3,SARSA,3,0,5,59.25,mastery,16.25,91.812
a,3,SARSA,4,0,7,61.95,mastery,14.4,85.84
a,3,SARSA,5,0,5,59.25,mastery,12.833,81.408
a,3,SARSA,6,0,6,57.1,mastery,11.857,77.936
a,3,SARSA,7,0,16,45.6,mastery,12.375,73.894
a,3,SARSA,8,0,10,62.5,mastery,12.111,72.628
a,3,SARSA,9,0,5,59.25,mastery,11.4,71.29
a,3,SARSA,10,0,6,64.1,mastery,10.909,70.636
a,3,SARSA,11,0,4,61.4,mastery,10.333,69.867
a,3,SARSA,12,0,6,57.1,mastery,10.0,68.885
a,3,SARSA,13,0,11,65.35,mastery,10.071,68.632
a,3,SARSA,14,0,13,66.05,mastery,10.267,68.46
a,3,SARSA,15,0,8,59.8,mastery,10.125,67.919
a,3,SARSA,16,0,6,57.1,mastery,9.882,67.282
a,3,SARSA,17,0,6,61.1,mastery,9.667,66.939
a,3,SARSA,18,0,12,54.2,mastery,9.789,66.268
a,3,SARSA,19,0,9,66.65,mastery,9.75,66.287
a,3,SARSA,20,0,35,215.75,timeout,10.952,73.405
a,3,SARSA,21,0,35,122.75,timeout,12.045,75.648
a,3,SARSA,22,0,35,149.75,timeout,13.043,78.87
a,3,SARSA,23,0,35,141.75,timeout,13.958,81.49
a,3,SARSA,24,0,35,165.75,timeout,14.8,84.86
a,3,SARSA,25,0,35,165.75,timeout,15.577,87.971
a,3,SARSA,26,0,35,131.75,timeout,16.296,89.593
a,3,SARSA,27,0,35,136.75,timeout,16.964,91.277
